,eval_cost,eval_accu,train_cost,train_accu,test_cost,test_accu
79,0.7237115512368253,9288,0.12124995878060901,9975,0.7527686249573787,9253
80,0.7234891900888082,9283,0.11993435026577164,9977,0.7425825465339952,9265
81,0.7357582546003029,9267,0.12244438275832945,9975,0.7615325468991673,9257
82,0.7323841734585952,9279,0.11843194373054994,9977,0.7603172947663891,9266
83,0.7366139817080232,9260,0.11751394621684276,9977,0.7524721097654997,9252
84,0.7298932684650502,9287,0.11821350930341011,9974,0.764995805343618,9248
85,0.7356085947324558,9271,0.1164773683303089,9979,0.7506791368939836,9265
86,0.7365802553563027,9274,0.11603495874280853,9979,0.7590447594598432,9252
87,0.7348343117793898,9276,0.11302472700854954,9980,0.7528362112884991,9268
88,0.7408467496783565,9270,0.11351461936731788,9982,0.7600927258076958,9253
89,0.739785430955829,9276,0.11221145787718145,9981,0.7560945483829575,9267
90,0.7358911914303524,9259,0.11028103565815077,9982,0.7532331984182794,9256
91,0.7284686639618345,9273,0.11004913302392126,9981,0.7578925600323942,9239
92,0.7319112796930559,9279,0.10880291707827017,9981,0.7546728015100097,9251
93,0.7427643547651575,9279,0.10796580040734852,9982,0.7538471466278417,9261
94,0.7310381222183776,9280,0.10655632184624964,9981,0.751424613806385,9261
95,0.7489126193892415,9261,0.10687982284547903,9985,0.7625744192120397,9260
96,0.7366864736943101,9282,0.10646349025934788,9983,0.7562713496823601,9255
97,0.735735131825832,9263,0.10946304874760823,9981,0.7596160933601452,9239
98,0.7413051078896419,9274,0.10455396393894975,9984,0.7594392755853226,9250
99,0.7388073649634547,9272,0.10426063897554796,9984,0.7583819194332879,9244
100,0.7410460930097504,9266,0.10397674024692338,9984,0.753103296104208,9251
101,0.7521026605841973,9266,0.10370228533502795,9985,0.7582139290808826,9263
102,0.7375383928157812,9267,0.10172579392388906,9986,0.7515486449576727,9248
103,0.7366028384548934,9267,0.10050041345345224,9985,0.7508199892619354,9257
104,0.7321930286923138,9268,0.09992360339663689,9984,0.7476138107250458,9248
105,0.7372247316339506,9284,0.09972700382881244,9986,0.7468923881956416,9264
106,0.7362208969575683,9282,0.09901509418845006,9988,0.750299035825624,9264
107,0.7283358645064371,9279,0.09869411280131152,9987,0.7457402385185568,9251
108,0.7368832094176573,9265,0.09770596085621701,9988,0.7530004305290467,9260
109,0.7412148714679501,9276,0.09667339731263844,9988,0.7562174393566783,9264
110,0.740003744867249,9283,0.09604929011407502,9988,0.7522058094518248,9267
111,0.7376095949868889,9273,0.09953168454320849,9989,0.7518613072812174,9258
112,0.7434945142042443,9275,0.09619811702612317,9989,0.7549604120044497,9249
113,0.7362248146267548,9275,0.09426246357102627,9989,0.7482699491663184,9266
114,0.7423383309108623,9271,0.09441826529373498,9988,0.7544819220872747,9254
115,0.74102269599293,9273,0.0932598527753035,9990,0.748234359883604,9269
116,0.7391282992356426,9265,0.0943424599634179,9989,0.7453362714705573,9263
117,0.7365992801602306,9259,0.09212782966273778,9990,0.7503411344185285,9258
118,0.7312136850328685,9277,0.09223909538645089,9988,0.753097891588287,9275
119,0.7460612801575923,9265,0.09251053804042034,9990,0.7576467148092303,9263
120,0.7352737401873283,9275,0.09048683165274554,9991,0.7482792936060075,9268
121,0.7349505339276973,9263,0.09024119691432092,9992,0.74827691406158,9264
122,0.7389304109941638,9269,0.08986507269206295,9990,0.7509253537548903,9263
123,0.7407121983828442,9252,0.08968877500468167,9990,0.7588698902229387,9251
124,0.7398248877577471,9265,0.08866284509732222,9990,0.7489100940589475,9264
125,0.7347842801695924,9274,0.08861853436102451,9991,0.7518352159266428,9274
126,0.7347220884051222,9270,0.08824884821414508,9991,0.7460493848356827,9261
127,0.732244220342603,9271,0.08770888523960704,9991,0.7454206651197399,9268
128,0.7378809382019442,9266,0.08723667443387897,9990,0.7501634316815596,9262
129,0.7319498984466553,9275,0.08694466540653974,9990,0.7377969358343758,9268
130,0.734094562902949,9271,0.0866976527948835,9994,0.7456624701008379,9287
131,0.7267861840511148,9286,0.08525763259674152,9992,0.7414441404800293,9260
132,0.7347230121528071,9268,0.08452228705733733,9992,0.7406034397601371,9283
133,0.7244276240147751,9285,0.08512495236153175,9990,0.7357261193244321,9283
134,0.7245691933182274,9278,0.08377087583525408,9993,0.7370753504833092,9283
135,0.7387941490898846,9262,0.08393836432356351,9993,0.7469096836963327,9261
136,0.7345583836929106,9267,0.08276971523718732,9993,0.738380287530435,9284
137,0.7257766833845223,9267,0.08266181193229667,9994,0.7366432445171813,9259
138,0.7359849038275703,9279,0.08245069504360152,9994,0.7513170643460592,9265
139,0.7274894651322542,9272,0.08157652138566285,9994,0.7331753836636601,9273
140,0.7298508908683716,9271,0.08100665714223904,9994,0.7382167098043686,9278
141,0.7239892976907143,9253,0.08115739478029588,9994,0.7324820866164834,9293
142,0.7234171905920042,9274,0.08087922539583678,9995,0.7370948705591388,9286
143,0.7256111498333117,9272,0.08072944448915693,9993,0.7384739856119189,9273
144,0.7264985212056192,9271,0.08036720332415147,9994,0.735580559616536,9278
145,0.723580008792228,9287,0.08022718677242562,9995,0.7410858650095963,9252
146,0.7259437481007508,9277,0.07940471740462446,9995,0.7344916879548382,9284
147,0.7180059941239193,9275,0.07940576046955532,9995,0.7284511164070758,9276
148,0.7244910774305586,9272,0.07832696711072473,9996,0.7337479525031577,9280
149,0.7159919427522959,9261,0.07958124375499476,9995,0.7254441393592402,9270
150,0.7189961782315673,9271,0.0776906795455659,9995,0.7259962500912198,9277
151,0.7184327633263212,9278,0.07695615772186638,9995,0.7257737576915606,9279
152,0.7151520358910823,9278,0.07780974418781196,9994,0.7304218677073673,9281
153,0.7222067550066468,9276,0.07656478628904748,9996,0.7305755557744559,9269
154,0.7153632592360313,9286,0.07601223978961337,9996,0.7250078584841916,9283
155,0.7183548098693892,9270,0.075746043230515,9996,0.7219117894490154,9278
156,0.7181170266468933,9275,0.07551662372460627,9996,0.7275938686656576,9285
157,0.7170626631885294,9273,0.07542946205057866,9996,0.7242284909625285,9295
158,0.7123369453547959,9279,0.07515125387882515,9997,0.7181003435795267,9289
159,0.7219685210996449,9272,0.07448304034113107,9997,0.7234254842960045,9283
160,0.7163021565271522,9279,0.07387864914438433,9997,0.719706938292626,9277
161,0.7091274128874528,9281,0.07384213946967846,9997,0.7179130268171832,9280
162,0.7097566565696343,9288,0.07392442269969282,9997,0.7174074001494488,9289
163,0.7146070377770333,9275,0.07306342540854319,9997,0.7210692992107888,9285
164,0.7155161304535931,9277,0.0738460836794411,9997,0.7254090878080139,9281
165,0.7159612738891398,9274,0.07301511500009211,9998,0.7217420627429505,9274
166,0.7093717259808272,9288,0.07236841534703496,9997,0.7148039342041824,9280
167,0.7131651255502758,9276,0.07192762173722751,9998,0.717331018399822,9293
168,0.7206924253655377,9283,0.07191012467494966,9997,0.7230503567971377,9280
169,0.7101676008390639,9285,0.07137559268858984,9997,0.7161237925057387,9294
170,0.7078608921568381,9287,0.07076754629867205,9998,0.7107148320117119,9289
171,0.7089537191716282,9280,0.07099480267863172,9998,0.7098203941976063,9276
172,0.7060654263808219,9290,0.07163844018269735,9999,0.712033572171123,9288
173,0.7083058575258104,9286,0.06998671552147172,9998,0.7143087854115197,9293
174,0.7104512868602345,9296,0.07004928064625571,9998,0.7148249116262096,9279
175,0.7104193010066624,9277,0.07013417896865172,9999,0.7139217904941733,9278
176,0.7067459540549252,9278,0.07073837038519246,9997,0.7120197156304084,9293
177,0.7051816546507779,9273,0.06942317227418363,9998,0.7068942360243164,9289
178,0.7117768646540782,9298,0.06969507731512704,9998,0.7131972316528888,9292
179,0.7075559997949952,9296,0.06860417964295884,9998,0.7136639253992418,9280
180,0.7164047804215842,9292,0.07023848419866684,9997,0.719881018388679,9279
181,0.7108528048314129,9285,0.06838871630024561,9997,0.7159032692395026,9281
182,0.7043412308370227,9300,0.0680251546448009,9997,0.707979605036423,9288
183,0.7033382705586666,9300,0.06816275891026254,9998,0.7150997017282559,9276
184,0.7810594808384702,9212,0.18277420578556894,9863,0.7957370600707896,9198
185,0.8565715113117915,9159,0.2554163678417487,9780,0.9027778722565604,9112
186,0.858764536968151,9143,0.26293464117644827,9762,0.8917688557704008,9113
187,0.6941606024216808,9290,0.10701565896781841,9971,0.6971046598828121,9287
188,0.7366926978850858,9264,0.11396564205907281,9961,0.7413581040231667,9246
189,0.6792324704155012,9298,0.07949977161118761,9995,0.6878299450549119,9293
190,0.6854325388020878,9303,0.07368176971471319,9997,0.6953903877933236,9305
191,0.6865978205581554,9303,0.07265950646159998,9995,0.7039989341776071,9311
192,0.678397229027553,9302,0.07132470106472086,9997,0.6955322365370961,9307
193,0.685346836756118,9309,0.07038704342896186,9996,0.6936281103107501,9310
194,0.6805948223940053,9306,0.06975458316617879,9996,0.6917913887022068,9313
195,0.6825458289378252,9311,0.06921883278404896,9997,0.6881464159141654,9313
196,0.6854211705018917,9307,0.06857880126892592,9997,0.6946075716988166,9304
197,0.6860570585020864,9304,0.06844517597102026,9997,0.6914865781084052,9302
198,0.688690609963601,9312,0.067729024362419,9997,0.6982868826727516,9301
199,0.6842553484110231,9315,0.06814199712714886,9997,0.6959232860842163,9299
200,0.6928430615230106,9311,0.06779071181186551,9997,0.6997355402911433,9293
201,0.6848354622144004,9297,0.06681484672226748,9997,0.6904458084293048,9302
202,0.6874802390700955,9302,0.06612234662395984,9997,0.6946971527857264,9300
203,0.6837520603033611,9299,0.06622359477041621,9997,0.6907747435193535,9310
204,0.6877049448556765,9318,0.06563040890265931,9998,0.6945094056772071,9312
205,0.6916890962795795,9298,0.06618823316441988,9997,0.6961328366931554,9299
206,0.6869219101746303,9299,0.06512828239009918,9997,0.6950122839984221,9307
207,0.6805627772547123,9311,0.06492878581092437,9997,0.6897777973225971,9299
208,0.6849465062021027,9294,0.06520231286450978,9997,0.6886423724248822,9308
209,0.6836813338275289,9310,0.06448599229213607,9998,0.6908976998415773,9300
210,0.6863100399477651,9309,0.06408710799632629,9997,0.6915188678870716,9302
211,0.6820970666688074,9307,0.06381810255896006,9998,0.6872327164244152,9297
212,0.6814619921312168,9308,0.06358738683236191,9997,0.6886643301048609,9302
213,0.681528805279981,9309,0.0634393836752721,9998,0.6906742958562355,9298
214,0.6836605465687665,9303,0.06343139232237363,9998,0.6883816579280579,9298
215,0.6783354382488789,9311,0.06327655983744428,9997,0.6825182619039315,9289
216,0.6800564419031649,9321,0.06262052180958176,9998,0.687539923326647,9305
217,0.6769787208764125,9319,0.06235362296745502,9997,0.6817252465853073,9301
218,0.6812811439800693,9306,0.062315719229757066,9998,0.6877299580139454,9294
219,0.6826445035702069,9309,0.06223848206166306,9998,0.689747275293675,9302
220,0.6715448775945204,9305,0.06186759561978613,9998,0.6815079419801116,9300
221,0.6739901770249876,9309,0.06157820601896117,9999,0.6788037813989926,9303
222,0.6734555448203117,9310,0.06151898204353379,9999,0.6819967275418324,9292
223,0.6796723806112347,9306,0.06136537965910109,9998,0.6834829816411194,9304
224,0.6776086407941815,9309,0.060997233695904235,9999,0.6852891599346973,9297
225,0.6778046470260474,9312,0.060937236132524955,9999,0.6858727999131382,9305
226,0.66761109209935,9326,0.060990297972074566,9999,0.6804983534343937,9287
227,0.6880500213730866,9302,0.06087306244894955,9999,0.691202378413598,9300
228,0.6792471168592036,9303,0.06042791619656222,9999,0.683262203049897,9298
229,0.6822867242916935,9313,0.060183176760180576,9999,0.6824185442898655,9295
230,0.6750982407218795,9311,0.059982440605494014,9999,0.6824394936609165,9299
231,0.6682087250879629,9316,0.05952570496768484,9999,0.6753447588960542,9300
232,0.6722687115173696,9316,0.05964722014315781,9999,0.67963511347167,9302
233,0.6702065469882278,9317,0.059828257408074514,9999,0.681988088777275,9291
234,0.6745411185732636,9322,0.05926621851451401,9998,0.6832599695470426,9297
235,0.6722432188042263,9306,0.05929250384757047,9999,0.6775440017105676,9298
236,0.6672906158414554,9312,0.05878573407428295,9999,0.6747331483509047,9299
237,0.6729566980704891,9310,0.058441514390204535,9999,0.678919208659631,9309
238,0.6725278249501271,9314,0.05855604676832769,9999,0.6761832522142819,9308
239,0.667596010723503,9319,0.05828148112102444,9999,0.6725606647516005,9304
240,0.6746816769639914,9320,0.05878164931515373,9999,0.6777506347407121,9304
241,0.6634453463356098,9329,0.05793156559817307,9999,0.6710034648982127,9303
242,0.6700036024210164,9316,0.05812920975652091,9999,0.6793468328313218,9297
243,0.6636015802888284,9320,0.057982188884227404,9999,0.6731415055895441,9305
244,0.6599008932011907,9337,0.05790876093395303,9999,0.6767069257243715,9297
245,0.6716101221376879,9312,0.05785618380854273,9999,0.6782422133410014,9283
246,0.6682038546011557,9324,0.0570374606211313,9999,0.6752978919535316,9299
247,0.6677563457113007,9315,0.056916984971579127,9999,0.67344508602726,9308
248,0.662991821858794,9316,0.05710676151083383,9999,0.669338021287794,9299
249,0.6652380352667495,9318,0.05667029980042429,9999,0.6729212229557744,9303
250,0.664731284160709,9315,0.0569279812957947,9999,0.6682977089409421,9308
251,0.6659462796921524,9321,0.05689918163683738,9999,0.6782088464053061,9298
252,0.6701704343784084,9322,0.056695349920959,9999,0.6799935854612987,9305
253,0.6636567488082078,9327,0.056184354517218704,9999,0.6723170279487024,9297
254,0.665669260508588,9315,0.05647568946563206,9999,0.6739464963919468,9306
255,0.6632918525575464,9329,0.05583470505474701,9999,0.6682378617428897,9303
256,0.6575594191025486,9335,0.05637744693465152,9999,0.6675537715335395,9299
257,0.6590253320661879,9328,0.05587040129721085,9999,0.6644803617842563,9306
258,0.6548546268977314,9333,0.055610992574791435,10000,0.6614495130307503,9311
259,0.6671172232462067,9323,0.05584699133959074,9999,0.6713363712285298,9305
260,0.6652373899232219,9318,0.055661543123297644,9999,0.6720421167603153,9298
261,0.6582949056296625,9325,0.0555903569070047,9999,0.6668307607411963,9306
262,0.6599955286152915,9329,0.055237826132548073,9998,0.6697716836231707,9297
263,0.6642916397780071,9324,0.05516492707216981,9999,0.6659852709522852,9298
264,0.6635988151075752,9320,0.0552634702065128,9999,0.6666686522480971,9300
265,0.6594083167903277,9325,0.055309306054652334,9999,0.6599579861209496,9314
266,0.6592378940524901,9325,0.055224237963563495,9999,0.6671832410447528,9294
267,0.6580717320407652,9325,0.05450395614106876,10000,0.6660362521894103,9305
268,0.6643626739391748,9318,0.054665710197805986,9999,0.6718462178750175,9303
269,0.6527581019051248,9326,0.054213902778408485,10000,0.6593908999266467,9313
270,0.6602168623933076,9328,0.05439146431302077,9999,0.6667273669518986,9291
271,0.6540430227920883,9314,0.055771133374458874,9999,0.6675527413126977,9310
272,0.6510244523959773,9332,0.054022355816620474,9999,0.658002313858384,9315
273,0.65189608630823,9328,0.05416648697018931,10000,0.6578166112874261,9312
274,0.6558291647382718,9325,0.05373948390059224,9999,0.6601022677005419,9313
275,0.6566053227842379,9331,0.05366339430761371,9999,0.663439393585862,9302
276,0.6537444913210391,9320,0.05363785773999645,9999,0.6614784297165348,9310
277,0.6560531677423181,9319,0.05356348117221688,10000,0.6647632177045708,9304
278,0.6555724222814417,9319,0.054195891636379376,10000,0.6661915092947486,9304
279,0.6572270099749907,9334,0.0538192170228604,9999,0.6610414634992028,9294
280,0.6515315030866065,9330,0.05332618284360124,10000,0.6632126372121503,9320
281,0.6504748947877472,9323,0.053162232089336486,9999,0.6571906117950427,9308
282,0.6525867337089009,9322,0.05280725619153212,9999,0.6613373963390452,9304
283,0.6484026487320051,9333,0.053098719869630266,10000,0.6635913856961493,9309
284,0.6512756968203858,9325,0.0527539091960887,10000,0.6558437875900331,9310
285,0.6465593745048779,9329,0.053289765919221625,9999,0.6585311847322483,9295
286,0.6539949359473298,9316,0.05252073379566249,10000,0.6652153067621163,9302
287,0.6557617839803017,9319,0.05304091115321425,10000,0.6636417526276412,9306
288,0.6522561255852499,9321,0.05250106321711752,10000,0.6570998578552854,9302
289,0.6456333271045341,9344,0.05281957473869836,10000,0.661375686541973,9292
290,0.6545627838223205,9326,0.05445474243656219,10000,0.6659619676592534,9282
291,0.6467597215200095,9324,0.05191175393972592,10000,0.6552182482236434,9311
292,0.6488655094336044,9329,0.05202683804115274,10000,0.6607485030972486,9302
293,0.6448031535630164,9338,0.05217796322234327,10000,0.6502858750595206,9305
294,0.6479871616849401,9333,0.05187835113461756,10000,0.6612634305855952,9308
295,0.6450779226154405,9329,0.051587309302799034,10000,0.6582792855955913,9316
296,0.6456785379508835,9322,0.051893870876146275,10000,0.6596399811026687,9303
297,0.6409152837636611,9329,0.05172458080317136,10000,0.6517164190815962,9315
298,0.6430521799852948,9332,0.05175158944373562,10000,0.6532870209659789,9300
299,0.6465495556594271,9336,0.051229153514570525,10000,0.658893685339147,9299
300,0.6506298944022803,9333,0.05164220860852205,10000,0.6575711150414052,9311
301,0.6449319842942193,9336,0.05132520662361061,10000,0.6530580101594119,9313
302,0.6399092247136994,9335,0.05144514238612522,10000,0.6520803881843733,9305
303,0.6412324053087184,9321,0.05111025524230889,10000,0.6550325457092181,9296
304,0.6415943628898462,9331,0.05089271345385809,10000,0.653364685568865,9302
305,0.6429264315424128,9325,0.05095651785287099,10000,0.6570299227536607,9295
306,0.6407356079563598,9329,0.05093697902419066,10000,0.6535999861611835,9295
307,0.6430212696869941,9332,0.05109480005961578,10000,0.6544971653477831,9293
308,0.6391518536334913,9331,0.05060364505234779,10000,0.651069870425236,9303
309,0.6410989829508652,9339,0.05033002730491183,10000,0.65151615854986,9319
310,0.6397253009578946,9334,0.05027288141786787,10000,0.650021629634006,9311
311,0.6348795453841386,9333,0.05032412306762232,10000,0.6529235200511273,9312
312,0.6476841231349607,9330,0.051525612187317126,10000,0.6603791451026538,9304
313,0.6430254166523764,9330,0.05060804518489331,10000,0.6527520391071058,9299
314,0.6396278310964604,9331,0.050360082093267096,10000,0.6524880107417523,9302
315,0.632859150655276,9332,0.04990968745814471,10000,0.6479115948870682,9312
316,0.6309273674264542,9341,0.05003364189973798,10000,0.6493060305970427,9304
317,0.6356436739329809,9332,0.0504907162354893,10000,0.6472493726195486,9305
318,0.638093268035274,9327,0.049795482964944314,10000,0.6497000808259796,9307
319,0.6382225364470047,9335,0.04992345595356152,10000,0.6537921545190493,9304
320,0.6429273314583559,9336,0.04996567502041148,10000,0.648747649831761,9302
321,0.640168949217695,9325,0.049619934487463616,10000,0.653026185021007,9309
322,0.6343721292529095,9327,0.04970786157937099,10000,0.6492919983298213,9310
323,0.6339108157677402,9335,0.04946820488827774,10000,0.6506317117342982,9305
324,0.6384866077943054,9332,0.049537169488032405,10000,0.6518947704239142,9306
325,0.6396087284329586,9338,0.050061511259421765,10000,0.653984010780784,9297
326,0.6435464024162274,9339,0.04967566597573468,10000,0.652658868865242,9304
327,0.6425142060112994,9329,0.05035481696630939,10000,0.6582887334114634,9299
328,0.6347759084885135,9336,0.04903107847769435,10000,0.6484627929485244,9309
329,0.6282895066746358,9347,0.048834475145698227,10000,0.6415948303235696,9314
330,0.6332877581967181,9334,0.04906135583219451,10000,0.6441286387576953,9314
331,0.6338674158375291,9327,0.04913035691043165,10000,0.6442149587430446,9312
332,0.6355899387367749,9329,0.05096236904672989,10000,0.6502470531136701,9304
333,0.6381913497346672,9334,0.04878511038175519,10000,0.6523787623659891,9301
334,0.6295105228278935,9350,0.04829681654084228,10000,0.6402660545825222,9317
335,0.6282288212708397,9330,0.048689056851485335,10000,0.6426579667987546,9307
336,0.6357158523803202,9326,0.048843377239019437,10000,0.6479894732638489,9308
337,0.6336743762750126,9340,0.04832782536232372,10000,0.6439015231875417,9321
338,0.6233114627593642,9340,0.04809526135400911,10000,0.6392379056597551,9315
339,0.6340721344478704,9342,0.04915197007872587,10000,0.6458900102727781,9315
340,0.6299395653414104,9335,0.04806812662078804,10000,0.6417360850804852,9312
341,0.6276861017613395,9349,0.04832754221729259,10000,0.642372743907773,9317
342,0.6302605076379231,9336,0.04804780025601708,10000,0.6428738758614002,9309
343,0.6254753303829275,9331,0.047895350656717836,10000,0.6385120932720108,9316
344,0.6228363906699771,9350,0.04764163434962642,10000,0.6349870663584617,9310
345,0.6247654617946612,9338,0.04775457685344495,10000,0.6380323706175963,9315
346,0.6377230437575793,9328,0.04919196757152861,10000,0.6472377906887248,9309
347,0.6250416526395419,9340,0.047890078323059776,10000,0.6403876848280128,9312
348,0.6272817556069437,9342,0.04775326557638269,10000,0.6384646199534976,9309
349,0.627984115215084,9343,0.04766494632807141,10000,0.6364808333672237,9313
350,0.6231356729311945,9343,0.04758431763978458,10000,0.6358168445845687,9329
351,0.6310055382221992,9331,0.04865108506778069,10000,0.6509654907811471,9304
352,0.6220333627904764,9339,0.04733257688209714,10000,0.6377749276722655,9309
353,0.6239392013491936,9348,0.04781132930513861,10000,0.6350755810432948,9318
354,0.6278786699257547,9343,0.04767634222779553,10000,0.6471522046822467,9300
355,0.6252687562428366,9330,0.047920537678302975,10000,0.641547272345217,9317
356,0.6302127740528093,9338,0.04783889691284942,10000,0.6433016597445581,9304
357,0.6268207518675865,9343,0.047725104024333415,10000,0.6396887200262493,9299
358,0.6330748086401525,9339,0.04854661485354264,10000,0.641327058596942,9312
359,0.6183703514480619,9342,0.04698956206470163,10000,0.6321133553328768,9318
360,0.6222849464594393,9351,0.04723919162053819,10000,0.6393079679991437,9306
361,0.6216299975911008,9346,0.04703642827028595,10000,0.6357432723835411,9312
362,0.6278557634717933,9346,0.047480303276845104,10000,0.6349665411770716,9332
363,0.6239981238201115,9347,0.046983933735955635,10000,0.6364605727799411,9310
364,0.6190187923633135,9355,0.04658472547878434,10000,0.63569872104198,9309
365,0.6198533356503703,9355,0.04666712547882437,10000,0.631365481663095,9332
366,0.6214065890428407,9356,0.046690715928909374,10000,0.6300760729017773,9318
367,0.621034075226345,9339,0.0466592787876447,10000,0.6352667340700454,9316
